ID;ASESOR;CDUSUARIO;PERFIL;GÉNERO;TIPO DE FAMILIA;FECHA DE NACIMIENTO;EDAD;MOMENTO DE VIDA;NUMERO DE DEPENDIENTES;ESTADO;Valor deuda;Tiene o no tiene deudas;Rango deuda;Cotizacion;CIERRE;FECOTIZACION;AYV;INGRESOS_EMPLEADOS;INGRESOS_INDEPENDIENTE;TOTAL_INGRESOS;GRUPO VALOR;Empleados o Indenpendientes;FUMA;ALCOHOL;ACTIVIDAD_FISICA;TIEMPO_ACTIVIDAD;Cat_Act_Física;USA_MOTO;USA_AUTOMOVIL;USA_BICICLETA;USATRANS_PUBLICO;Movilidad;ALIMENTACION;ESTRES;PESO;ESTATURA;Cine;Cultura;Deporte;Lectura;Mascotas;Musica;Otros;Restaurantes;Tecnologia;Viajes;Total_general
35841;42124;42124;Asesor;M;Pareja sin hijos;34462;24,2109589;Joven;1;COTIZACION;0;No;No tiene;1;0;14/05/2017;S;900000;0;900000;BAJO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NO;NO;NO;NO;NO;SI;NO;SI;NO;SI;3
35842;17579;17579;Asesor;M;Nuclear;29446,95833;37,95079909;Adulto Joven 2;0;COTIZACION;0;No;No tiene;1;0;14/05/2017;S;0;0;0;NA;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35843;17579;17579;Asesor;M;Monoparental;30454,95833;35,18915525;Adulto Joven 2;0;COTIZACION;0;No;No tiene;1;0;14/05/2017;S;0;0;0;NA;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35844;34327;34327;Asesor;F;Pareja sin hijos;24150,95833;52,46038813;Adulto;1;COTIZACION;1200000;;Entre 1 y 2 SMLVM;1;0;14/05/2017;S;3400000;0;3400000;MEDIO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NO;SI;NO;SI;NO;NO;NO;SI;NO;NO;3
35845;10874;SILVVARO;Auxiliar;F;Nuclear;26144;47;Adulto;1;COTIZACION;1000000;;Entre 1 y 2 SMLVM;1;0;14/05/2017;S;7000000;0;7000000;ALTO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35846;1111;JEERMOVA;Auxiliar;F;Solo;33091;27,96712329;Adulto Joven 1;0;COTIZACION;500000;;< 1 SMLVM;1;0;14/05/2017;S;1840000;0;1840000;MEDIO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;SI;NO;NO;NO;NO;SI;NO;NO;NO;SI;3
35847;44847;44847;Asesor;F;Solo;26452,95833;46,15353881;Adulto;0;SOLICITUD;1000000;;Entre 1 y 2 SMLVM;1;1;14/05/2017;S;3000000;0;3000000;MEDIO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35848;18913;18913;Asesor;F;Pareja sin hijos;26997;44,6630137;Adulto Joven 2;0;COTIZACION;0;No;No tiene;1;0;14/05/2017;S;0;5000000;5000000;ALTO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35849;22082;22082;Asesor;F;Nuclear;24339,95833;51,94257991;Adulto;0;COTIZACION;0;No;No tiene;1;0;13/05/2017;S;4500000;0;4500000;ALTO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35850;80466;80466;Asesor;F;Nuclear;26063;47,22191781;Adulto;0;COTIZACION;0;No;No tiene;1;0;13/05/2017;S;737717;0;737717;BAJO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NO;NO;NO;NO;NO;SI;NO;SI;NO;SI;3
35851;80466;80466;Asesor;M;Nuclear;28446;40,69315069;Adulto Joven 2;3;COTIZACION;0;No;No tiene;1;0;13/05/2017;S;0;5000000;5000000;ALTO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35852;18913;18913;Asesor;M;Pareja sin hijos;23423;54,45479452;Adulto;0;COTIZACION;0;No;No tiene;1;0;13/05/2017;S;0;8000000;8000000;ALTO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35853;25272;25272;Asesor;F;Monoparental;29389;38,10958904;Adulto Joven 2;1;COTIZACION;0;No;No tiene;1;0;13/05/2017;S;0;3000000;3000000;MEDIO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35854;7822;7822;Asesor;M;Pareja sin hijos;22007,95833;58,33162101;Adulto;1;COTIZACION;200000;;< 1 SMLVM;1;0;13/05/2017;S;0;2500000;2500000;MEDIO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35855;7822;7822;Asesor;M;Nuclear;30114,95833;36,1206621;Adulto Joven 2;2;COTIZACION;300000;;< 1 SMLVM;1;0;13/05/2017;S;0;2000000;2000000;MEDIO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NO;NO;SI;NO;NO;SI;NO;NO;NO;SI;3
35856;30284;30284;Asesor;F;Monoparental;29937,95833;36,60559361;Adulto Joven 2;1;COTIZACION;1000000;;Entre 1 y 2 SMLVM;1;0;13/05/2017;S;0;3000000;3000000;MEDIO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NO;NO;SI;NO;NO;SI;NO;NO;NO;SI;3
35857;9854;9854;Asesor;F;Monoparental;25642,95833;48,3727169;Adulto;0;COTIZACION;600000;;< 1 SMLVM;1;0;13/05/2017;S;0;2000000;2000000;MEDIO;Independiente;NO;0;SI;2;1;N;S;N;N;2;Saludable;1;60;165;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35858;45676;45676;Asesor;M;Solo;33801,04167;26,02180365;Adulto Joven 1;0;SOLICITUD;100000;;< 1 SMLVM;1;1;13/05/2017;S;1400000;0;1400000;BAJO;Empleado;NO;0;NO;0;0;N;S;N;N;2;Saludable;1;71;175;NO;NO;SI;SI;NO;NO;NO;NO;NO;SI;3
35859;45340;45340;Asesor;M;Solo;31399;32,60273973;Adulto Joven 1;0;SOLICITUD;4400000;;> 5 SMLVM;1;1;13/05/2017;S;12600000;0;12600000;ALTO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35860;7822;7822;Asesor;M;Nuclear;30114,95833;36,1206621;Adulto Joven 2;2;COTIZACION;300000;;< 1 SMLVM;1;0;13/05/2017;S;0;2000000;2000000;MEDIO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NO;NO;SI;NO;NO;SI;NO;NO;NO;SI;3
35861;30382;30382;Asesor;M;Monoparental;27919,95833;42,13436073;Adulto Joven 2;3;COTIZACION;0;No;No tiene;1;0;13/05/2017;S;0;5000000;5000000;ALTO;Independiente;NA;NA;NO;NA;NA;N;N;N;N;NA;NA;NA;;;NO;NO;SI;SI;NO;NO;NO;NO;NO;SI;3
35862;80804;80804;Asesor;M;Nuclear;26769,95833;45,28504566;Adulto;3;COTIZACION;6800000;;> 5 SMLVM;1;0;13/05/2017;S;15200000;0;15200000;ALTO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35863;17386;17386;Asesor;F;Pareja sin hijos;29617,95833;37,48230594;Adulto Joven 2;1;COTIZACION;100000;;< 1 SMLVM;1;0;13/05/2017;S;737717;0;737717;BAJO;Empleado;NO;1;SI;2;1;N;S;N;N;2;Normal;0;80;182;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35864;6236;6236;Asesor;F;Nuclear;31434,95833;32,50422374;Adulto Joven 1;1;SOLICITUD;0;No;No tiene;1;1;13/05/2017;S;2200000;0;2200000;MEDIO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35865;1111;MARITONN;Auxiliar;F;Nuclear;26163;46,94794521;Adulto;0;COTIZACION;2000000;;Entre 2 y 5 SMLVM;1;0;13/05/2017;S;3000000;3000000;6000000;ALTO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35866;80804;80804;Asesor;M;Nuclear;26769,95833;45,28504566;Adulto;3;COTIZACION;6800000;;> 5 SMLVM;1;0;13/05/2017;S;15200000;0;15200000;ALTO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35867;30283;30283;Asesor;M;Nuclear;29197;38,63561644;Adulto Joven 2;2;COTIZACION;180000;;< 1 SMLVM;1;0;13/05/2017;S;1000000;0;1000000;BAJO;Empleado;NA;NA;NO;NA;NA;N;N;N;N;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35868;45310;45310;Asesor;M;Nuclear;35244;22,06849315;Joven;2;COTIZACION;200000;;< 1 SMLVM;1;0;13/05/2017;S;2000000;0;2000000;MEDIO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35869;45310;45310;Asesor;F;Nuclear;30967;33,78630137;Adulto Joven 1;1;SOLICITUD;120000;;< 1 SMLVM;1;1;13/05/2017;S;1000000;0;1000000;BAJO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35870;45310;45310;Asesor;F;Nuclear;30967;33,78630137;Adulto Joven 1;1;COTIZACION;120000;;< 1 SMLVM;1;0;13/05/2017;S;1000000;0;1000000;BAJO;Empleado;NO;2;SI;4;3;N;S;N;N;2;Saludable;0;70;172;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35871;1372;1372;Asesor;F;Monoparental;27134;44,28767123;Adulto Joven 2;2;COTIZACION;500000;;< 1 SMLVM;1;0;13/05/2017;S;0;800000;800000;BAJO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NO;SI;NO;SI;NO;NO;NO;NO;NO;SI;3
35872;1372;1372;Asesor;F;Monoparental;27134;44,28767123;Adulto Joven 2;2;COTIZACION;500000;;< 1 SMLVM;1;0;13/05/2017;S;0;800000;800000;BAJO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NO;SI;NO;SI;NO;NO;NO;NO;NO;SI;3
35873;1372;1372;Asesor;F;Monoparental;27134;44,28767123;Adulto Joven 2;2;COTIZACION;500000;;< 1 SMLVM;1;0;13/05/2017;S;0;800000;800000;BAJO;Independiente;NO;1;SI;3;2;N;S;N;N;2;Saludable;1;83;176;NO;SI;NO;SI;NO;NO;NO;NO;NO;SI;3
35874;1372;1372;Asesor;F;Monoparental;27134;44,28767123;Adulto Joven 2;2;COTIZACION;500000;;< 1 SMLVM;1;0;13/05/2017;S;0;800000;800000;BAJO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NO;SI;NO;SI;NO;NO;NO;NO;NO;SI;3
35875;1372;1372;Asesor;F;Monoparental;27134;44,28767123;Adulto Joven 2;2;COTIZACION;500000;;< 1 SMLVM;1;0;13/05/2017;S;0;800000;800000;BAJO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NO;SI;NO;SI;NO;NO;NO;NO;NO;SI;3
35876;14526;14526;Asesor;F;Monoparental;29494,95833;37,81929224;Adulto Joven 2;1;COTIZACION;0;No;No tiene;1;0;13/05/2017;S;0;1700000;1700000;BAJO;Independiente;NO;0;NO;0;0;N;N;N;S;14;Normal;0;60;153;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35877;14526;14526;Asesor;M;Monoparental;28110,95833;41,61107306;Adulto Joven 2;1;COTIZACION;1500000;;Entre 1 y 2 SMLVM;1;0;13/05/2017;S;0;3000000;3000000;MEDIO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35878;80804;80804;Asesor;M;Nuclear;27865;42,28493151;Adulto Joven 2;3;COTIZACION;3000000;;Entre 2 y 5 SMLVM;1;0;12/05/2017;S;4000000;3000000;7000000;ALTO;Empleado;NO;0;SI;3;2;N;S;N;N;2;Saludable;1;52;155;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35879;14526;14526;Asesor;F;Monoparental;24434,95833;51,68230594;Adulto;0;SOLICITUD;450000;;< 1 SMLVM;1;1;12/05/2017;S;0;2000000;2000000;MEDIO;Independiente;NO;1;NO;0;0;S;N;N;S;13;Normal;0;67;167;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35880;13213;13213;Asesor;F;Nuclear;26180,95833;46,89874429;Adulto;1;COTIZACION;0;No;No tiene;1;0;12/05/2017;S;3000000;0;3000000;MEDIO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35881;13213;13213;Asesor;F;Nuclear;26180,95833;46,89874429;Adulto;1;COTIZACION;0;No;No tiene;1;0;12/05/2017;S;3000000;0;3000000;MEDIO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35882;14526;14526;Asesor;F;Monoparental;29494,95833;37,81929224;Adulto Joven 2;1;COTIZACION;0;No;No tiene;1;0;12/05/2017;S;0;1700000;1700000;BAJO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35883;45283;45283;Asesor;M;Solo;30918,95833;33,91792237;Adulto Joven 1;0;COTIZACION;500000;;< 1 SMLVM;1;0;12/05/2017;S;3500000;0;3500000;MEDIO;Empleado;NO;1;NO;0;0;N;N;N;N;NA;Normal;0;80;180;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35884;80194;80194;Asesor;M;Solo;35597;21,10136986;Joven;0;COTIZACION;100000;;< 1 SMLVM;1;0;12/05/2017;S;900000;0;900000;BAJO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35885;2996;2996;Asesor;M;Nuclear;25965,95833;47,48778539;Adulto;2;COTIZACION;700000;;< 1 SMLVM;1;0;12/05/2017;S;0;2000000;2000000;MEDIO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35886;2996;2996;Asesor;M;Nuclear;27973,95833;41,98641553;Adulto Joven 2;3;COTIZACION;800000;;Entre 1 y 2 SMLVM;1;0;12/05/2017;S;2500000;0;2500000;MEDIO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NO;NO;NO;NO;NO;NO;NO;SI;NO;SI;2
35887;18831;18831;Asesor;M;Solo;27740,95833;42,62477169;Adulto Joven 2;0;COTIZACION;0;No;No tiene;1;0;12/05/2017;S;800000;0;800000;BAJO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NO;SI;SI;SI;NO;NO;NO;NO;NO;NO;3
35888;29680;29680;Asesor;M;Nuclear;30297;35,62191781;Adulto Joven 2;1;COTIZACION;2000000;;Entre 2 y 5 SMLVM;1;0;12/05/2017;S;0;7000000;7000000;ALTO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35889;37467;ALBAGAVA;Auxiliar;M;Solo;32234,95833;30,31244292;Adulto Joven 1;0;COTIZACION;300000;;< 1 SMLVM;1;0;12/05/2017;S;0;1500000;1500000;BAJO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35890;41131;41131;Asesor;M;Solo;28607,95833;40,24942922;Adulto Joven 2;0;COTIZACION;50000;;< 1 SMLVM;1;0;12/05/2017;S;7000000;0;7000000;ALTO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35891;41896;41896;Asesor;F;Nuclear;28432;40,73150685;Adulto Joven 2;1;COTIZACION;2000000;;Entre 2 y 5 SMLVM;1;0;12/05/2017;S;0;3000000;3000000;MEDIO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35892;10820;10820;Asesor;F;Nuclear;30320,95833;35,55627854;Adulto Joven 2;2;COTIZACION;500000;;< 1 SMLVM;1;0;12/05/2017;S;2500000;0;2500000;MEDIO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;SI;NO;SI;SI;NO;SI;NO;NO;NO;SI;5
35893;80537;80537;Asesor;M;Nuclear;30062,95833;36,26312785;Adulto Joven 2;2;COTIZACION;750000;;< 1 SMLVM;1;0;12/05/2017;S;3700000;0;3700000;MEDIO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35894;14702;14702;Asesor;F;Nuclear;34654;23,68493151;Joven;0;SOLICITUD;100000;;< 1 SMLVM;1;1;12/05/2017;S;1000000;0;1000000;BAJO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NO;NO;NO;NO;NO;SI;NO;NO;NO;SI;2
35895;14702;14702;Asesor;M;Monoparental;27276;43,89863014;Adulto Joven 2;0;COTIZACION;300000;;< 1 SMLVM;1;0;12/05/2017;S;1500000;0;1500000;BAJO;Empleado;NO;0;SI;4;3;N;S;N;S;5;Muy Saludable;1;75;168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35896;11392;11392;Asesor;M;Solo;30404;35,32876712;Adulto Joven 2;0;COTIZACION;500000;;< 1 SMLVM;1;0;12/05/2017;S;2000000;0;2000000;MEDIO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35897;19555;19555;Asesor;F;Monoparental;25469,95833;48,8466895;Adulto;3;COTIZACION;0;No;No tiene;1;0;12/05/2017;S;0;3100000;3100000;MEDIO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35898;29911;29911;Asesor;F;Nuclear;22036,95833;58,25216895;Adulto;2;COTIZACION;0;No;No tiene;1;0;12/05/2017;S;0;0;0;NA;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35899;20182;20182;Asesor;F;Monoparental;27022,95833;44,59189498;Adulto Joven 2;2;COTIZACION;0;No;No tiene;1;0;12/05/2017;S;3000000;0;3000000;MEDIO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
359;49562;49562;Asesor;M;Pareja sin hijos;0;118,6273973;Adulto Mayor;NA;COTIZACION;0;No;No tiene;1;0;6/07/2018;S;0;0;0;NA;Independiente;NO;0;NO;0;0;N;NA;NA;NA;NA;Normal;1;65;170;NO;SI;NO;NO;NO;SI;NO;NO;NO;SI;3
35900;19441;19441;Asesor;M;Nuclear;30100,95833;36,15901827;Adulto Joven 2;4;COTIZACION;0;No;No tiene;1;0;12/05/2017;S;0;2000000;2000000;MEDIO;Independiente;NO;0;SI;3;2;N;S;N;N;2;Normal;1;72;175;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35901;14012;14012;Asesor;M;Nuclear;23008,95833;55,58915525;Adulto;2;COTIZACION;0;No;No tiene;1;0;12/05/2017;S;2000000;1000000;3000000;MEDIO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35902;13484;13484;Asesor;M;Monoparental;30455;35,1890411;Adulto Joven 2;2;COTIZACION;3000000;;Entre 2 y 5 SMLVM;1;0;12/05/2017;S;0;14000000;14000000;ALTO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35903;80537;80537;Asesor;M;Nuclear;25157,04167;49,70399543;Adulto;2;COTIZACION;1200000;;Entre 1 y 2 SMLVM;1;0;12/05/2017;S;0;4200000;4200000;MEDIO;Independiente;NO;1;NO;0;0;N;S;N;N;2;Mala;2;75;173;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35904;514;514;Asesor;F;Nuclear;24991;50,15890411;Adulto;1;COTIZACION;0;No;No tiene;1;0;12/05/2017;S;3000000;0;3000000;MEDIO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NO;NO;SI;NO;NO;SI;NO;NO;NO;NO;2
35905;13120;13120;Asesor;M;Nuclear;27331,95833;43,74531964;Adulto Joven 2;1;COTIZACION;0;No;No tiene;1;0;12/05/2017;S;3000000;0;3000000;MEDIO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35906;9180;9180;Asesor;F;Pareja sin hijos;28643;40,15342466;Adulto Joven 2;0;COTIZACION;1700000;;Entre 2 y 5 SMLVM;1;0;12/05/2017;S;0;5800000;5800000;ALTO;Independiente;NO;0;NO;0;0;N;N;N;S;14;Saludable;0;62;155;SI;SI;NO;SI;NO;NO;NO;NO;NO;NO;3
35907;13295;13295;Asesor;M;Pareja sin hijos;31383,95833;32,64394977;Adulto Joven 1;0;COTIZACION;1000000;;Entre 1 y 2 SMLVM;1;0;12/05/2017;S;5000000;0;5000000;ALTO;Empleado;SI;0;NO;0;0;N;N;N;S;14;Normal;0;84;180;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35908;10269;10269;Asesor;M;Nuclear;20227;63,2109589;Adulto;2;SOLICITUD;4000000;;> 5 SMLVM;1;1;12/05/2017;S;0;25000000;25000000;ALTO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35909;514;514;Asesor;F;Pareja sin hijos;32253,95833;30,26038813;Adulto Joven 1;0;COTIZACION;0;No;No tiene;1;0;12/05/2017;S;3000000;0;3000000;MEDIO;Empleado;SI;0;NO;0;0;N;N;N;S;14;Normal;1;80;160;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35910;514;514;Asesor;F;Nuclear;23246;54,93972603;Adulto;3;COTIZACION;500000;;< 1 SMLVM;1;0;12/05/2017;S;3000000;2000000;5000000;ALTO;Empleado;NO;0;SI;4;3;N;S;N;N;2;Saludable;0;84;176;NO;NO;SI;NO;NO;SI;NO;NO;NO;SI;3
35911;41898;41898;Asesor;M;Solo;34306;24,63835616;Joven;0;COTIZACION;0;No;No tiene;1;0;12/05/2017;S;3000000;0;3000000;MEDIO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;SI;NO;NO;SI;NO;NO;NO;NO;NO;NO;2
35912;1892;DANICAHE;Auxiliar;F;Solo;32207,95833;30,38641553;Adulto Joven 1;0;COTIZACION;0;No;No tiene;1;0;12/05/2017;S;3900000;0;3900000;MEDIO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35913;11067;11067;Asesor;M;Solo;21499;59,7260274;Adulto;2;COTIZACION;0;No;No tiene;1;0;12/05/2017;S;4000000;5200000;9200000;ALTO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35914;11067;DIANMECR;Auxiliar;M;Solo;21499;59,7260274;Adulto;2;COTIZACION;0;No;No tiene;1;0;12/05/2017;S;4000000;5200000;9200000;ALTO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35915;19001;19001;Asesor;F;Monoparental;32342;30,01917808;Adulto Joven 1;1;COTIZACION;1000000;;Entre 1 y 2 SMLVM;1;0;12/05/2017;S;0;3000000;3000000;MEDIO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35916;80660;80660;Asesor;M;Nuclear;28402,95833;40,81107306;Adulto Joven 2;3;COTIZACION;0;No;No tiene;1;0;12/05/2017;S;0;11000000;11000000;ALTO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35917;13224;13224;Asesor;M;Nuclear;29313,95833;38,31518265;Adulto Joven 2;0;COTIZACION;400000;;< 1 SMLVM;1;0;12/05/2017;S;1666000;0;1666000;BAJO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35918;5967;5967;Asesor;M;Nuclear;33991,04167;25,50125571;Joven;1;COTIZACION;300000;;< 1 SMLVM;1;0;12/05/2017;S;0;2100000;2100000;MEDIO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35919;42199;DENIPEFI;Auxiliar;F;Nuclear;23857;53,26575343;Adulto;1;COTIZACION;0;No;No tiene;1;0;12/05/2017;S;0;2500000;2500000;MEDIO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35920;41880;41880;Asesor;M;Monoparental;29665;37,35342466;Adulto Joven 2;1;COTIZACION;1000000;;Entre 1 y 2 SMLVM;1;0;12/05/2017;S;2000000;0;2000000;MEDIO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
