;sexo;tipo_de_emprendimiento;idea_negocio;barrio;estrato;comuna_ciudadano;fecha_de_beneficio;monto_del_credito;línea_credito
5981;masculino;comercio;restaurante;campo valdes no. 1;2;4.0;2018/06/12;7800000;microempresarial
5982;femenino;industria;fabrica de ;villa niza;2;2.0;2018/12/20;7000000;microempresarial
5983;femenino;comercio;tienda;20 de julio;1;13.0;13/02/2017;7377000;microempresarial
5984;femenino;comercio;panaderia;robledo;2;;20/05/2019;8200000;microempresarial
5985;femenino;comercio;almacen de ropa en ;robledo;2;7.0;10/04/2018;7812000;microempresarial
5986;femenino;servicio;MANTENIMIENTO EN ;campo valdes no. 1;3;4.0;2/11/2018;5000000;microempresarial
5987;femenino;industria;fabrica de ;santa cruz;2;2.0;26/03/2019;7500000;microempresarial
5988;masculino;comercio;ALMACEN DE ROPA EN ;villatina;1;8.0;2016/10/04;4000000;microempresarial
5989;femenino;servicio;peluqueria;robledo;2;7.0;29/05/2018;6500000;microempresarial
5990;masculino;servicio;mantenimiento en ;belen;3;16.0;13/01/2017;4000000;microempresarial
5991;femenino;comercio;bares;enciso;3;8.0;24/10/2016;6800000;microempresarial
5992;femenino;servicio;peluqueria;cabecera san cristobal;2;60.0;18/07/2017;7377000;microempresarial
5993;femenino;servicio;peluqueria;aranjuez;2;4.0;9/03/2018;5000000;microempresarial
5994;masculino;comercio;comidas rapidas;doce de octubre no.1;2;6.0;1/03/2019;828000;microempresarial
5995;masculino;industria;fabrica de ;san javier no.1;02;13.0;1/03/2017;7000000;microempresarial
5996;masculino;comercio;comidas rapidas;la isla;2;2.0;2018/09/24;5000000;microempresarial
5997;femenino;comercio;variedades;aranjuez;3;;23/02/2016;6890000;microempresarial
5998;femenino;comercio;comidas rapidas;robledo;1;7.0;16/11/2018;5000000;microempresarial
5999;femenino;comercio;variedades;andalucia;2;2.0;4/04/2018;7800000;microempresarial
6000;femenino;comercio;ferreteria;castilla;2;5.0;25/01/2018;7800000;microempresarial
6001;masculino;comercio;tienda;robledo;1;7.0;2017/02/03;7000000;microempresarial
6002;femenino;industria;fabrica de ;enciso;2;8.0;2018/10/11;5500000;microempresarial
6003;masculino;comercio;tienda;san jose de la cima no. ;01;3.0;3/08/2016;2000000;microempresarial
6004;femenino;comercio;almacen de ropa en ;villa niza;2;2.0;27/09/2018;6000000;microempresarial
6005;femenino;comercio;variedades;enciso;2;8.0;24/01/2018;5500000;microempresarial
6006;femenino;comercio;fabrica de ;villa liliam;1;13.0;6/02/2019;7800000;microempresarial
6007;femenino;comercio;variedades;belencito;2;13.0;30/09/2016;6890000;microempresarial
6008;femenino;comercio;comidas rapidas;cabecera san cristobal;2;60.0;2018/01/30;7800000;microempresarial
6009;masculino;comercio;variedades;la milagrosa;2;9.0;2016/12/13;68900000;microempresarial
6010;femenino;comercio;comidas rapidas;el salvador;3;9.0;27/03/2017;7000000;microempresarial
6011;masculino;comercio;variedades;manrique central no. 1;2;4.0;2018/07/05;3000000;microempresarial
6012;masculino;comercio;tienda;santo domingo savio ;2;1.0;5/06/2018;7800000;microempresarial
6013;masculino;industria;panaderia;guayabal;3;15.0;22/11/2018;7800000;microempresarial
6014;femenino;industria;fabrica de ;doce de octubre no.1;2;6.0;16/11/2017;7370000;microempresarial
6015;femenino;industria;fabrica de ;san javier no.1;1;13.0;8/02/2017;4000000;microempresarial
6016;femenino;comercio;sembrados;vrda. palmitas ;2;50.0;15/02/2016;6000000;microempresarial
6017;femenino;comercio;variedades;campo valdes no. 1;3;4.0;24/10/2017;7000000;microempresarial
6018;femenino;industria;carpinteria;manrique central no. 1;1;4.0;21/03/2017;6100000;microempresarial
6019;femenino;comercio;fabrica de ;enciso;2;8.0;2018/07/18;7800000;microempresarial
6020;masculino;comercio;tienda;santa cruz;2;2.0;14/02/2017;6000000;microempresarial
6021;femenino;comercio;miscelanea;san javier no.1;1;13.0;10/07/2018;7000000;microempresarial
6022;femenino;comercio;RESTAURANTE;doce de octubre no.1;2;6.0;2019/05/16;5250000;microempresarial
6023;masculino;comercio;tienda;san javier no.1;1;13.0;25/10/2017;7370000;microempresarial
6024;femenino;comercio;tienda;san javier no.1;2;13.0;8/05/2017;7377000;microempresarial
6025;femenino;comercio;variedades;castilla;03;5.0;17/05/2018;7800000;microempresarial
6026;masculino;agropecuaria;criadero de animales ;robledo;3;7.0;19/06/2019;18000000;agropecuaria
6027;masculino;comercio;almacen de ropa en ;barrio caicedo;2;9.0;25/10/2018;5000000;microempresarial
6028;masculino;industria;fabrica de muebles;belalcazar;3;5.0;12/10/2017;7372000;microempresarial
6029;FEMENINO;industria;fabrica de ;el salvador;3;9.0;19/08/2016;5000000;microempresarial
6030;femenino;comercio;tienda;santo domingo savio ;1;1.0;28/05/2018;7000000;microempresarial
6031;masculino;servicio;restaurante;francisco antonio zea;03;5.0;12/10/2017;7370000;microempresarial
6032;masculino;industria;fabrica de ;robledo;2;7.0;28/07/2017;7377000;microempresarial
6033;femenino;industria;fabrica de ;castilla;2;5.0;17/05/2016;5000000;microempresarial
6034;femenino;comercio;charcuteria;robledo;1;7.0;21/10/2016;1500000;microempresarial
6035;masculino;servicio;restaurante;las palmas;3;10.0;7/07/2017;7370000;microempresarial
6036;masculino;servicio;recreativo-educativo;aranjuez;3;4.0;2/11/2017;7377000;microempresarial
6037;masculino;comercio;deposito de ;cristo rey;3;15.0;15/06/2017;7300000;microempresarial
6038;femenino;comercio;peluqueria;pablo vi;2;2.0;2018/01/25;6000000;microempresarial
6039;femenino;comercio;fabrica de helados;robledo;2;7.0;14/03/2017;7300000;MICROEMPRESARIAL
6040;femenino;industria;fabrica de ;enciso;1;8.0;18/05/2016;5000000;microempresarial
6041;masculino;industria;fabrica de alimentos;cabecera san antonio ;2;80.0;22/04/2016;6400000;microempresarial
6042;masculino;servicio;productos de belleza;alfonso lopez;2;5.0;24/05/2018;7000000;microempresarial
6043;masculino;industria;fabrica de ;santa elena central;2;90.0;15/03/2018;5000000;microempresarial
6044;masculino;comercio;comidas rapidas;campo valdes no. 1;3;4.0;25/07/2017;7000000;microempresarial
6045;femenino;servicio;mantenimiento en ;popular;1;1.0;3/08/2018;780000;microempresarial
6046;femenino;comercio;variedades;castilla;3;5.0;2/06/2017;$ 3,000,000.00;microempresarial
6047;MASCULINO;servicio;cafe e internet;buenos aires;3;9.0;22/08/2018;2500000;microempresarial
6048;femenino;industria;reciclaje;santo domingo savio ;1;1.0;14/03/2018;7800000;microempresarial
6049;masculino;comercio;variedades;robledo;2;7.0;26/01/2018;5000000;microempresarial
6050;femenino;comercio;cafe e internet;manrique central no. 2;3;3.0;22/03/2018;7800000;microempresarial
6051;femenino;comercio;montallantas;manrique central no. 1;2;4.0;15/05/2019;1175000;microempresarial
6052;masculino;servicio;mantenimiento en ;moravia;1;4.0;2/02/2017;7377000;microempresarial
6053;masculino;servicio;comidas rapidas;cabecera san cristobal;1;60.0;17/11/2016;$ 6,890,000.00;microempresarial
6054;femenino;industria;fabrica de ;manrique central no. 1;2;4.0;5/12/2018;5000000;microempresarial
6055;femenino;comercio;tienda;enciso;2;8.0;17/05/2018;7800000;microempresarial
6056;masculino;comercio;restaurante;aranjuez;02;4.0;27/06/2018;1500000;microempresarial
6057;masculino;industria;fabrica de ;20 de julio;1;13.0;24/10/2018;7800000;microempresarial
6058;femenino;servicio;peluqueria;popular;2;1.0;6/11/2018;2000000;microempresarial
6059;femenino;comercio;variedades;robledo;2;7.0;24/09/2018;3000000;microempresarial
6060;femenino;servicio;recreativo-educativo;el diamante;2;7.0;27/03/2019;6000000;microempresarial
6061;femenino;comercio;panaderia;san javier no.1;2;13.0;2018/02/01;2000000;microempresarial
6062;masculino;comercio;tienda de helados;aranjuez;3;4.0;13/06/2016;5000000;microempresarial
6063;masculino;comercio;tienda;robledo;2;7.0;5/12/2018;1200000;microempresarial
6064;femenino;servicio;mantenimiento en ;el compromiso;1;1.0;20/06/2017;$ 7,377,000.00;microempresarial
6065;masculino;comercio;variedades;buenos aires;3;9.0;22/09/2017;6000000;microempresarial
6066;femenino;industria;fabrica de ;belen;1;16.0;13/06/2019;4000000;microempresarial
6067;femenino;industria;fabrica de ;manrique central no. 1;2;4.0;9/06/2017;7300000;microempresarial
6068;femenino;industria;fabrica de ;robledo;2;7.0;23/04/2018;3500000;microempresarial
6069;masculino;comercio;variedades;belen;2;16.0;21/04/2016;$ 6,500,000.00;microempresarial
6070;femenino;comercio;fabrica de ;cabecera san antonio ;3;80.0;1/09/2016;6000000;microempresarial
6071;femenino;servicio;comidas rapidas;robledo;2;;27/01/2016;5000000;microempresarial
6072;femenino;comercio;tienda;enciso;2;8.0;9/04/2018;3500000;microempresarial
6073;femenino;industria;variedades;villa del socorro;1;2.0;24/01/2018;7800000;microempresarial
6074;femenino;comercio;tienda;versalles no. 2;1;3.0;20/06/2018;2000000;microempresarial
6075;masculino;servicio;comidas rapidas;el salvador;3;9.0;10/10/2016;4000000;microempresarial
6076;femenino;comercio;variedades;campo valdes no. 2;3;3.0;20/09/2018;$ 7,800,000.00;microempresarial
6077;femenino;comercio;almacen de ropa en ;barrio caicedo;2;9.0;11/09/2017;6000000;microempresarial
6078;femenino;industria;fabrica de ;popular;1;1.0;12/03/2018;7000000;microempresarial
6079;femenino;servicio;peluqueria;guayabal;3;15.0;15/03/2018;7800000;microempresarial
6080;femenino;comercio;variedades;la milagrosa;3;9.0;5/01/2018;7377000;microempresarial
6081;femenino;comercio;TIENDA;villa hermosa;3;8.0;21/08/2018;4000000;microempresarial
6082;masculino;comercio;panaderia;LA MILAGROSA;2;9.0;6/11/2018;7000000;microempresarial
6083;femenino;industria;fabrica de ;picacho;1;6.0;26/07/2018;3500000;microempresarial
6084;femenino;comercio;papeleria;doce de octubre no.1;2;6.0;1/09/2017;3000000;microempresarial
6085;femenino;industria;fabrica de ;la milagrosa;3;9.0;15/02/2019;8200000;microempresarial
6086;femenino;industria;fabrica de ;playon de los ;2;2.0;7/12/2016;6890000;microempresarial
6087;masculino;servicio;montallantas;kennedy;2;6.0;26/10/2017;5000000;microempresarial
6088;femenino;servicio;peluqueria;villa hermosa;03;8.0;5/01/2016;3000000;microempresarial
6089;femenino;servicio;comidas rapidas;las esmeraldas;2;4.0;12/07/2016;$ 6,890,000.00;microempresarial
6090;femenino;comercio;peluqueria;santa cruz;1;4.0;26/11/2018;7000000;microempresarial
6091;femenino;industria;fabrica de ;aranjuez;2;4.0;3/10/2018;$ 2,000,000.00;microempresarial
6092;masculino;industria;fabrica de ;PICACHO;1;6.0;7/06/2017;7300000;microempresarial
6093;femenino;comercio;restaurante;popular;2;1.0;2016/08/12;6890000;microempresarial
6094;femenino;comercio;comidas-rapidas;villa hermosa;3;8.0;27/06/2018;5300000;microempresarial
6095;femenino;industria;fabrica de ;robledo;2;7.0;11/10/2016;3000000;microempresarial
6096;masculino;industria;fabrica de ;buenos aires;2;9.0;5/10/2017;3000000;microempresarial
6097;masculino;comercio;venta de calzado;la candelaria;2;10.0;27/01/2016;6890000;microempresarial
6098;femenino;comercio;tienda de helados;enciso;2;8.0;25/02/2019;8281160;microempresarial
6099;masculino;servicio;comidas rapidas;enciso;3;8.0;9/03/2018;1500000;microempresarial
6100;femenino;comercio;variedades;carpinelo;1;1.0;16/05/2017;5000000;microempresarial
6101;femenino;industria;fabrica de ;manrique central no. 1;1;4.0;5/07/2018;7800000;microempresarial
6102;femenino;comercio;restaurante;barrio caicedo;2;9.0;24/01/2018;5000000;microempresarial
6103;masculino;comercio;tienda;enciso;2;8.0;25/04/2019;7000000;microempresarial
6104;masculino;industria;fabrica de calzado;la milagrosa;3;9.0;19/05/2017;7000000;microempresarial
6105;femenino;comercio;tienda naturista;cabecera san antonio ;3;80.0;7/03/2018;5500000;microempresarial
6106;femenino;comercio;variedades;manrique central no. 2;3;3.0;18/04/2018;5500000;microempresarial
6107;femenino;comercio;comidas rapidas;san javier no.1;2;13.0;30/11/2016;4000000;microempresarial
6108;femenino;comercio;variedades;prado;3;10.0;18/04/2016;6890000;microempresarial
6109;femenino;industria;fabrica de ;santa cruz;2;2.0;6/02/2018;7800000;microempresarial
6110;masculino;servicio;variedades;doce de octubre no.1;2;6.0;15/09/2017;73000000;microempresarial
6111;masculino;comercio;tienda;san german;3;7.0;29/08/2017;7000000;microempresarial
6112;femenino;comercio;fabrica de ;santa cruz;2;;28/01/2016;5000000;microempresarial
6113;femenino;servicio;peluqueria;robledo;3;7.0;31/05/2017;7370000;microempresarial
6114;femenino;comercio;variedades;pablo vi;2;2.0;29/12/2016;5000000;microempresarial
6115;femenino;comercio;almacen de ropa en ;robledo;2;7.0;13/12/2018;7800000;microempresarial
6116;femenino;comercio;restaurante;la francia;2;;29/05/2018;$ 7,000,000.00;microempresarial
6117;femenino;SERVICIO;fabrica de alimentos;santander;2;6.0;2018/02/08;6000000;microempresarial
6118;femenino;agropecuaria;variedades;manrique central no. 1;2;4.0;20/02/2018;3000000;microempresarial
6119;femenino;industria;fabrica de ;enciso;3;8.0;15/03/2019;8281160;microempresarial
6120;masculino;servicio;papeleria;robledo;2;7.0;9/11/2016;6890000;microempresarial
6121;masculino;comercio;comidas rapidas;manrique central no. 2;3;3.0;22/05/2019;1000000;microempresarial
6122;MASCULINO;comercio;comidas rapidas;calasanz;2;12.0;3/10/2018;7500000;microempresarial
6123;femenino;servicio;comidas rapidas;castilla;3;5.0;28/04/2016;3100000;microempresarial
6124;femenino;comercio;lenceria para el ;robledo;3;7.0;13/04/2018;1500000;microempresarial
6125;masculino;comercio;comidas rapidas;barrio caicedo;01;9.0;13/06/2018;3000000;microempresarial
6126;femenino;comercio;papeleria;castilla;3;5.0;22/03/2019;8200000;microempresarial
6127;femenino;comercio;sembrados;picacho;1;6.0;7/12/2017;14000000;agropecuaria
6128;femenino;comercio;COMIDAS RAPIDAS;robledo;2;7.0;8/07/2016;5000000;microempresarial
6129;femenino;comercio;variedades;robledo;2;7.0;24/07/2017;6000000;MICROEMPRESARIAL
6130;masculino;servicio;barberia;belen;1;16.0;7/03/2019;7000000;microempresarial
6131;femenino;comercio;miscelanea;belen;2;16.0;6/12/2016;238491;microempresarial
6132;femenino;comercio;variedades;popular;1;1.0;16/04/2018;3000000;microempresarial
6133;femenino;INDUSTRIA;fabrica de ;la francia;2;2.0;1/11/2016;6890000;microempresarial
6134;femenino;comercio;tienda;manrique central no. 1;2;4.0;6/12/2018;1000000;microempresarial
6135;masculino;servicio;barberia;robledo;3;7.0;4/06/2019;8000000;microempresarial
6136;femenino;industria;fabrica de alimentos;guayabal;3;15.0;5/10/2017;3000000;microempresarial
6137;femenino;industria;fabrica de ;manrique central no. 2;2;3.0;15/01/2019;1500000;microempresarial
6138;MASCULINO;industria;fabrica de ;manrique oriental;2;3.0;18/06/2018;$ 4,000,000.00;microempresarial
6139;femenino;comercio;variedades;villa hermosa;2;8.0;17/07/2018;7800000;microempresarial
6140;femenino;comercio;variedades;BUENOS AIRES;3;;10/02/2016;6500000;microempresarial
6141;femenino;industria;variedades;manrique-central-;3;;26/01/2016;6443500;microempresarial
6142;FEMENINO;industria;miscelanea;santander;1;6.0;22/06/2018;2000000;microempresarial
6143;masculino;servicio;mantenimiento en ;pedregal;3;6.0;10/12/2018;7800000;microempresarial
6144;femenino;comercio;fabrica de helados;robledo;2;7.0;15/09/2016;6000000;MICROEMPRESARIAL
6145;masculino;comercio;variedades;enciso;2;8.0;25/04/2019;8000000;microempresarial
6146;masculino;comercio;comidas rapidas;barrio caicedo;1;9.0;10/11/2016;3000000;microempresarial
6147;femenino;comercio;fabrica de alimentos;robledo;2;7.0;24/09/2018;6000000;microempresarial
6148;masculino;comercio;fabrica de ;villa hermosa;2;8.0;7/02/2018;7800000;microempresarial
6149;masculino;comercio;comidas rapidas;granizal;2;1.0;9/08/2018;5500000;microempresarial
6150;masculino;comercio;tienda;LLANADITAS;1;8.0;27/06/2018;4500000;microempresarial
6151;femenino;comercio;tienda;robledo;1;7.0;30/01/2018;4000000;microempresarial
6152;femenino;servicio;distribuidora de ;san javier no.1;2;13.0;3/04/2017;7000000;microempresarial
6153;femenino;comercio;variedades;moravia;1;4.0;27/06/2018;2000000;microempresarial
6154;femenino;comercio;almacen de ropa en ;aranjuez;3;4.0;31/05/2018;7812000;microempresarial
6155;masculino;comercio;tienda;villa hermosa;2;8.0;7/06/2018;6000000;microempresarial
6156;masculino;servicio;LAVANDERIA;san javier no.2;01;13.0;28/03/2016;6000000;microempresarial
6157;femenino;servicio;fumigacion;villa hermosa;3;8.0;21/11/2018;7812000;microempresarial
6158;masculino;industria;fabrica de ;buenos aires;03;9.0;5/06/2017;7370000;microempresarial
6159;femenino;servicio;variedades;castilla;3;5.0;15/09/2017;5000000;microempresarial
6160;femenino;industria;fabrica de ;robledo;2;7.0;2016/03/09;4000000;microempresarial
6161;masculino;industria;fabrica de alimentos;lopez de mesa;03;7.0;16/11/2018;7800000;microempresarial
6162;femenino;comercio;miscelanea;llanaditas;1;8.0;17/05/2017;7377000;microempresarial
6163;femenino;comercio;almacen de ropa en ;LA FRANCIA;2;2.0;3/08/2018;4500000;microempresarial
6164;masculino;comercio;tienda;olaya herrera;1;7.0;26/10/2016;6890000;microempresarial
6165;femenino;servicio;tienda;manrique oriental;2;3.0;22/06/2018;7800000;microempresarial
6166;femenino;industria;fabrica de ;buenos aires;3;9.0;25/04/2016;6890000;microempresarial
6167;femenino;industria;fabrica de ;aranjuez;2;4.0;24/05/2016;5000000;microempresarial
6168;femenino;comercio;variedades;popular;2;1.0;6/11/2018;7000000;microempresarial
6169;femenino;comercio;tienda;barrio caicedo;2;9.0;7/12/2016;6800000;microempresarial
6170;femenino;comercio;variedades;campo valdes no. 1;2;4.0;1/08/2016;6890000;microempresarial
6171;femenino;comercio;venta de calzado;manrique central no. 1;2;4.0;4/09/2018;3000000;microempresarial
6172;masculino;comercio;charcuteria;la milagrosa;2;9.0;11/07/2018;$ 1,000,000.00;microempresarial
6173;femenino;servicio;tienda;doce de octubre no.1;2;6.0;2019/03/20;5000000;microempresarial
6174;masculino;servicio;barberia;alfonso lopez;2;5.0;2017/10/11;4000000;microempresarial
6175;femenino;comercio;almacen de ropa en ;aranjuez;3;4.0;22/06/2017;6000000;microempresarial
6176;masculino;comercio;drogueria;robledo;2;7.0;20/02/2018;7812000;microempresarial
6177;femenino;industria;fabrica de ;centro admtivo;3;10.0;9/08/2017;3000000;microempresarial
6178;masculino;comercio;miscelanea;santander;2;6.0;12/01/2018;7800000;microempresarial
6179;masculino;comercio;comidas rapidas;doce de octubre no.1;2;6.0;19/07/2016;6890000;microempresarial
6180;masculino;comercio;comidas rapidas;robledo;1;7.0;8/06/2018;4000000;microempresarial
6181;masculino;comercio;fabrica de calzado;cabecera san antonio ;2;80.0;20/06/2016;5000000;microempresarial
6182;masculino;comercio;cafeteria;san javier no.1;1;13.0;6/02/2017;4400000;credioportuno
6183;masculino;servicio;fabrica de ;boston;3;10.0;19/04/2017;7370000;microempresarial
6184;femenino;servicio;peluqueria;robledo;3;7.0;23/04/2018;6500000;microempresarial
6185;masculino;comercio;comidas rapidas;el salvador;3;9.0;4/08/2017;7370000;microempresarial
6186;masculino;industria;fabrica de ;20 de julio;1;13.0;19/08/2016;6890000;microempresarial
6187;femenino;comercio;variedades;popular;2;1.0;10/07/2018;4000000;microempresarial
6188;masculino;comercio;distribuidora de ;calasanz;1;12.0;17/08/2018;4000000;microempresarial
6189;femenino;comercio;variedades;enciso;2;8.0;15/05/2017;1200000;microempresarial
6190;femenino;;fabrica de calzado;popular;2;1.0;15/01/2019;6800000;microempresarial
6191;masculino;comercio;miscelanea;robledo;2;7.0;21/01/2019;6000000;microempresarial
6192;femenino;industria;fabrica de ;la frontera;2;2.0;6/12/2016;6800000;microempresarial
6193;femenino;servicio;peluqueria;villa del socorro;02;2.0;9/11/2018;4000000;microempresarial
6194;femenino;comercio;comidas rapidas;popular;2;1.0;27/04/2018;2000000;microempresarial
6195;femenino;comercio;tienda;cabecera san cristobal;1;60.0;31/07/2017;3000000;microempresarial
6196;femenino;comercio;ferreteria;la floresta;1;12.0;25/02/2016;6890000;microempresarial
6197;femenino;comercio;peluqueria;ROBLEDO;1;7.0;30/05/2018;7000000;microempresarial
6198;masculino;servicio;barberia;florencia;2;6.0;23/01/2019;8200000;microempresarial
6199;femenino;industria;fabrica de ;campo valdes no. 1;2;;13/03/2019;7000000;microempresarial
6200;femenino;comercio;comidas rapidas;girardot;3;5.0;11/07/2017;4000000;microempresarial
6201;femenino;comercio;comidas rapidas;moravia;2;4.0;2/05/2018;2000000;microempresarial
6202;femenino;comercio;cafeteria;el chagualo;3;10.0;26/07/2017;$ 7,000,000.00;microempresarial
6203;femenino;industria;fabrica-de-;robledo;2;7.0;29/07/2016;3000000;microempresarial
6204;masculino;comercio;tienda;manrique central no. 1;1;4.0;14/03/2018;2000000;microempresarial
6205;femenino;servicio;cafeteria;calasanz;2;12.0;9/01/2019;5000000;microempresarial
6206;femenino;servicio;peluqueria;cabecera san antonio ;3;80.0;23/05/2018;$ 5,000,000.00;microempresarial
6207;femenino;comercio;tienda;manrique central no. 1;3;4.0;26/01/2018;7000000;microempresarial
6208;femenino;servicio;mantenimiento en ;belen;3;16.0;19/11/2018;2000000;microempresarial
6209;femenino;comercio;distribuidora de ;belen;1;16.0;24/04/2019;7000000;microempresarial
6210;femenino;comercio;comidas rapidas;buenos aires;2;9.0;2017/01/17;4000000;microempresarial
6211;femenino;comercio;deposito de ;barrio caicedo;1;9.0;10/08/2018;$ 5,000,000.00;microempresarial
6212;femenino;COMERCIO;comidas rapidas;cabecera san antonio ;3;80.0;31/10/2018;7500000;microempresarial
6213;femenino;comercio;restaurante;san javier no.1;1;13.0;18/07/2018;3000000;microempresarial
6214;femenino;agropecuaria;criadero de animales ;manrique central no. 1;1;4.0;28/08/2017;5000000;microempresarial
6215;masculino;industria;fabrica de ;miranda;2;4.0;6/08/2018;7800000;microempresarial
6216;femenino;comercio;miscelanea;tejelo;3;5.0;10/07/2018;7800000;microempresarial
6217;masculino;comercio;tienda;picacho;1;6.0;2/10/2017;7370000;microempresarial
6218;masculino;industria;reciclaje;playon de los ;2;2.0;2017/07/19;7000000;microempresarial
6219;femenino;comercio;almacen de ropa en ;aranjuez;3;4.0;23/01/2017;7377000;microempresarial
6220;femenino;comercio;variedades;picacho;1;6.0;31/01/2019;8280000;microempresarial
6221;MASCULINO;comercio;variedades;andalucia;2;2.0;17/03/2016;3500000;microempresarial
6222;masculino;agropecuaria;criadero de animales ;florencia;2;5.0;19/04/2018;3000000;microempresarial
6223;masculino;servicio;fabrica de alimentos;cabecera san cristobal;2;60.0;22/02/2017;14700000;microempresarial
6224;femenino;industria;fabrica de ;trinidad;3;15.0;19/10/2017;7000000;microempresarial
6225;femenino;servicio;comidas rapidas;granizal;2;1.0;22/05/2017;$ 7,000,000.00;microempresarial
6226;masculino;servicio;peluqueria;aranjuez;3;4.0;3/03/2017;6000000;microempresarial
6227;femenino;comercio;variedades;robledo;3;7.0;8/06/2016;4000000;microempresarial
6228;femenino;industria;fabrica de ;manrique oriental;2;3.0;22/05/2019;6000000;microempresarial
6229;femenino;servicio;peluqueria;el salvador;3;9.0;15/06/2018;7000000;microempresarial
6230;femenino;comercio;restaurante;manrique central no. 1;2;4.0;20/06/2017;6000000;microempresarial
6231;femenino;comercio;legumbreria;carpinelo;01;1.0;16/04/2018;$ 7,800,000.00;microempresarial
6232;femenino;servicio;cafeteria;carpinelo;1;1.0;24/04/2018;7000000;microempresarial
6233;femenino;comercio;panaderia;robledo;2;7.0;6/02/2017;4000000;microempresarial
6234;femenino;comercio;almacen de ropa en ;manrique central no. 1;2;4.0;15/05/2018;5000000;microempresarial
6235;masculino;servicio;mantenimiento en ;santa cruz;2;2.0;9/04/2018;$ 7,000,000.00;microempresarial
6236;femenino;servicio;fabrica de ;popular;1;1.0;19/10/2016;5000000;microempresarial
6237;femenino;industria;fabrica de ;santa cruz;2;2.0;15/06/2018;$ 6,000,000.00;microempresarial
6238;femenino;servicio;comidas rapidas;blanquizal;1;13.0;8/06/2016;6800000;microempresarial
6239;masculino;comercio;legumbreria;manrique central no. 1;1;4.0;26/07/2017;6000000;microempresarial
6240;femenino;industria;fabrica de ;manrique oriental;2;3.0;1/09/2016;6890000;microempresarial
6241;masculino;SERVICIO;mantenimiento en ;la america;3;12.0;10/05/2016;6890000;microempresarial
6242;masculino;comercio;recreativo-educativo;la esperanza;1;6.0;15/06/2017;2000000;microempresarial
6243;femenino;servicio;tienda;la francia;2;2.0;4/09/2017;5000000;microempresarial
6244;femenino;industria;fabrica de ;robledo;2;1.0;3/09/2018;7800000;microempresarial
6245;femenino;comercio;fabrica de alimentos;belen;3;16.0;20/04/2016;4000000;microempresarial
6246;femenino;comercio;almacen de ropa en ;popular;2;1.0;13/07/2017;4000000;microempresarial
6247;femenino;comercio;almacen de ropa en ;doce de octubre no.1;2;6.0;26/04/2018;1000000;microempresarial
6248;femenino;industria;fabrica de ;la libertad;2;8.0;31/05/2018;7800000;microempresarial
6249;femenino;comercio;papeleria;playon de los ;2;2.0;19/12/2017;6000000;microempresarial
6250;masculino;comercio;variedades;san javier no.1;2;13.0;30/05/2018;7800000;microempresarial
6251;femenino;servicio;mantenimiento en ;popular;2;1.0;15/11/2018;7000000;microempresarial
6252;masculino;servicio;barberia;villa del socorro;2;2.0;8/08/2017;7000000;microempresarial
6253;masculino;industria;fabrica de ;santander;2;6.0;22/03/2017;5000000;microempresarial
6254;femenino;comercio;almacen de ropa en ;robledo;3;7.0;23/08/2017;7300000;microempresarial
6255;masculino;comercio;comidas rapidas;barrio caicedo;1;9.0;23/05/2018;4000000;microempresarial
6256;femenino;comercio;fabrica de muebles;robledo;2;7.0;27/02/2017;7300000;microempresarial
6257;femenino;comercio;comidas rapidas;san javier no.1;2;13.0;27/04/2018;2000000;microempresarial
6258;masculino;comercio;tienda;picacho;1;6.0;4/05/2018;7000000;microempresarial
6259;femenino;comercio;variedades;manrique central no. 1;1;4.0;20/10/2016;6890000;microempresarial
6260;masculino;comercio;publicidad y ;villa hermosa;3;6.0;24/04/2019;$ 8,250,000.00;microempresarial
6261;masculino;industria;fabrica de calzado;picacho;1;6.0;3/05/2017;7300000;microempresarial
6262;femenino;servicio;peluqueria;santa monica;3;12.0;27/06/2018;7800000;microempresarial
6263;femenino;servicio;comidas rapidas;pablo vi;2;2.0;22/04/2016;5000000;microempresarial
6264;femenino;comercio;tienda;robledo;1;;14/09/2018;6000000;microempresarial
6265;femenino;servicio;peluqueria;buenos aires;3;9.0;10/08/2016;6890000;microempresarial
6266;femenino;industria;variedades;popular;1;1.0;29/04/2019;3000000;microempresarial
6267;masculino;servicio;recreativo-educativo;cabecera san cristobal;3;60.0;6/02/2019;7800000;microempresarial
6268;femenino;comercio;papeleria;la loma;2;60.0;26/09/2017;7370000;microempresarial
6269;masculino;comercio;distribuidora de ;centro admtivo;3;10.0;13/08/2018;7800000;microempresarial
6270;femenino;comercio;miscelanea;manrique central no. 1;1;4.0;12/02/2018;3000000;microempresarial
6271;masculino;industria;fabrica de ;belen;2;16.0;3/07/2018;$ 5,700,000.00;microempresarial
6272;femenino;comercio;variedades;san pablo;1;1.0;9/08/2016;3000000;microempresarial
6273;femenino;servicio;peluqueria;villa guadalupe;2;1.0;2017/08/01;7000000;microempresarial
6274;femenino;comercio;peluqueria;calasanz;2;12.0;2018/10/30;7600000;microempresarial
6275;femenino;comercio;comidas rapidas;cabecera san antonio ;1;80.0;15/01/2018;6000000;microempresarial
6276;femenino;comercio;tienda;campo valdes no. 1;3;4.0;7/04/2016;6890000;microempresarial
6277;femenino;comercio;tienda de helados;aranjuez;2;;24/09/2018;3000000;microempresarial
